746642,0.0034955866449255866,0.0016314564842209074,黑人茶倍健百里香龙井牙膏140克
746643,0.0022894104512629636,0.0004229844674556213,佳洁士牙膏_侧面
746644,0.004825731000419141,0.0021506729439943416,黑人乐固齿酸奶味儿童牙膏60克
746645,0.00949722119493754,0.006418269230769231,其他
746646,0.006350257974417474,0.005610538968673889,佳洁士3D炫白柠檬茶爽牙膏180克
746647,0.004624159253327365,0.00020897633744855967,佳洁士盐白清凉薄荷牙膏_侧面
746648,0.003761241577461813,0.0010627611384059798,其他
746649,0.002277526617297777,0.0005224408436213992,佳洁士牙膏_侧面
746650,0.003087296268643677,0.0006845041257243638,佳洁士牙膏_侧面
746651,0.006460564163937178,0.0020730321449567483,其他
746652,0.003508730983575089,0.0014333086629713613,云南白药薄荷清爽型牙膏100克
746653,0.003108197901543128,0.000588463587595532,其他
746654,0.0037235342449876184,0.0024220915217939027,舒适达劲速护理牙膏120克
746655,0.005861940473550433,0.0021949791883454734,其他
746656,0.002006799768518519,0.000544945987654321,云南白药薄荷清爽型牙膏150克
746657,0.0024414028053350973,0.00047212577160493825,佳洁士全优7效强健牙釉质牙膏120克
746658,0.002130757757385362,0.000546875,佳洁士茶洁防蛀啫喱绿茶香型牙膏140克
746659,0.006487827519348336,0.0029859169051335414,云南白药金口健益优清新冰柠薄荷牙膏105克
746660,0.004960967722722296,0.0011732313368055555,高露洁冰爽冷萃龙井牙膏180克
746661,0.005347716502654246,0.00217437744140625,高露洁妙妙刷清新香橙味儿童牙膏40克
746662,0.005319047857213902,0.001052432590060764,云南白药金口健益优清新激爽薄荷牙膏105克
746663,0.0059213171153370495,0.0013063218858506945,黑人茶倍健茉莉白茶牙膏190克
746664,0.005304913867935822,0.0016420152452256945,牙膏_背面
746665,0.003690357400913431,0.0021006266276041665,黑人茶倍健百里香龙井牙膏190克
746666,0.006141227874321137,0.003776832863136574,云南白药薄荷清爽型牙膏100克
746667,0.003486579112168009,0.00046103832479493854,佳洁士牙膏_侧面
746668,0.015000817346338884,0.004986562526245066,其他
746669,0.007650535926050025,0.0005633940819126004,佳洁士健康专家防蛀修护长效清新薄荷牙膏_侧面
746670,0.0021782544378698234,0.0005226824457593689,佳洁士高阶全优7效根源护龈牙膏140克
746671,0.0032894083525093166,0.0013729745370370371,其他
746672,0.002924687437522808,0.001117602390750539,其他
746673,0.004027015242562969,0.0014329805996472662,黑人茶倍健茉莉白茶牙膏140克
746674,0.009887492113021212,0.0061413454270597126,黑人双重薄荷原味清凉牙膏175克
746675,0.004244456811371566,0.0015458579881656804,其他
746676,0.00506951153242362,0.0017085798816568046,其他
746677,0.0050517536466217145,0.0014287475345167652,其他
746678,0.004186523801908419,0.0010700197238658778,佳洁士牙膏_背面
746679,0.004209599485704806,0.0011242603550295858,佳洁士高阶全优7效根源护龈牙膏140克
746680,0.0049706475415610026,0.0012925295857988165,舒适达劲速护理牙膏180克
746681,0.0053677393079170094,0.0010478303747534516,其他
746682,0.006693280677655676,0.002052514792899408,其他
746683,0.0028528148626662843,0.0009288194444444445,其他
746684,0.006211666765471623,0.0017951625094482237,黑人双重薄荷原味清凉牙膏175克
746685,0.008781620832666297,0.0022810169528269166,佳洁士牙膏_侧面
746686,0.0033068293885601583,0.0008259368836291913,牙膏_背面
746687,0.003278334511528862,0.0007834072978303748,其他
746688,0.003467621975289798,0.0023509837962962963,黑人双重薄荷原味清凉牙膏175克
746689,0.0031761896042596734,0.0013665093315972222,其他
746690,0.0034341136736294295,0.0010170118343195266,佳洁士健康专家防蛀修护长效清新薄荷牙膏40克
746691,0.0025841423200197245,0.0011057692307692307,其他
746692,0.003210657198037005,0.0009994452662721893,黑人专研护龈抗口气牙膏80克
746693,0.003189568600567663,0.0010478303747534516,云南白药益齿白激爽薄荷牙膏120克
746694,0.004267947152562536,0.002119082840236686,黑人茶倍健龙井绿茶牙膏190克
746695,0.004908812009229278,0.000525456114398422,高露洁360°修护牙釉质健爽薄荷牙膏200克
746696,0.004440258259368836,0.001879930966469428,其他
746697,0.004451499705365306,0.002722045178633368,其他
746698,0.004420043879875761,0.0025039021852237254,其他
746699,0.0031985041959170465,0.0009666932616668066,其他
746700,0.003104644158989339,0.0017751479289940828,其他
746701,0.008034235118069256,0.0017289201183431952,其他
746702,0.0031694300624589074,0.0008370315581854044,黑人专研护龈抗口气牙膏80克
746703,0.004795602345846672,0.0008844921104536489,其他
746704,0.005832043402671872,0.0012943786982248522,其他
746705,0.005358353585517048,0.002532051282051282,黑人乐固齿草莓味儿童牙膏60克
746706,0.006546069865631163,0.0008000493096646943,佳洁士牙膏_侧面
746707,0.00412797912557528,0.0012771203155818541,佳洁士盐白清凉薄荷牙膏90克
746708,0.004962076109055191,0.0023546006944444443,高露洁健白防蛀清爽薄荷牙膏200克
746709,0.005251394384695166,0.003476291232638889,黑人双重薄荷原味清凉牙膏120克
746710,0.0021846405075774604,0.0011372041420118343,其他
746711,0.005396815417488495,0.0009356508875739645,欧乐B牙龈专护净爽薄荷牙膏90克
746712,0.005274135449298065,0.0016367726824457593,其他
746713,0.0039940157107426705,0.0018244575936883628,欧乐B牙龈专护舒缓薄荷牙膏90克
746714,0.0022884978885348707,0.0007473496055226825,其他
746715,0.0031113525230111756,0.0009142833662064431,黑人宝贝兔苹果味儿童牙膏40克
746716,0.00443264045427507,0.0022801610782380013,其他
746717,0.005083167914159037,0.0028685897435897435,其他
746718,0.0052607453977646275,0.0021301775147928993,其他
746719,0.00476812815033969,0.001871301775147929,其他
746720,0.002631668424839138,0.0011778846153846154,其他
746721,0.0028795227824443795,0.0011390532544378698,其他
746722,0.006048453302698392,0.003580498027613412,其他
746723,0.0020132610528493947,0.0003411612426035503,佳洁士牙膏_侧面
746724,0.003946597146458166,0.00152057350718065,其他
746725,0.002675475247260658,0.0003985969387755102,云南白药天然美白冬青香型牙膏135克
746726,0.002727297091136379,0.0008783895502645502,黑人宝贝兔苹果味儿童牙膏40克
746727,0.003929829551419333,0.0017243008314436886,其他
746728,0.005318499880031056,0.0013368394639756945,云南白药金口健口清新纯青普洱牙膏130克
746729,0.005961879999039691,0.0014467592592592592,黑人宝贝兔可乐味儿童牙膏40克
746730,0.0031313064995161996,0.000400543212890625,佳洁士草本水晶啫喱清爽薄荷牙膏_侧面
746731,0.0031026330574479683,0.001007080078125,黑人专研清新牙膏80克
746732,0.006425665330517194,0.001582392939814815,其他
746733,0.006596694757908952,0.002495659722222222,其他
746734,0.005276589727205503,0.001514576099537037,佳洁士健康专家防蛀修护长效清新薄荷牙膏200克
746735,0.004317751948869827,0.0010850694444444445,其他
746736,0.006002524069268227,0.002473507785467128,高露洁超强固齿清新美白清爽薄荷牙膏140克
746737,0.004293937923360167,0.0011018398372420863,佳洁士健康专家防蛀修护清莲薄荷牙膏200克
746738,0.0051911922365951435,0.002521566224529027,佳洁士3D炫白系列钻亮炫白舒敏精华牙膏116克
746739,0.0027236220918802744,0.0009730500462439626,高露洁劲白亮白小苏打晶亮薄荷牙膏120克
746740,0.003830183933855102,0.00189208984375,其他
746741,0.004864811118132148,0.001636505126953125,云南白药留兰香型牙膏100克
746742,0.004003755791559675,0.0024174063116370807,其他
746743,0.0055384480553501,0.00331823224852071,高露洁全面防蛀强健牙釉质清新薄荷牙膏250克
746744,0.005834177112425776,0.00031647858796296296,佳洁士全优7效强健牙釉质牙膏_侧面
746745,0.0036794504822656258,0.0003759861932938856,其他
746746,0.00762682577411386,0.003125,高露洁冰爽冷萃龙井牙膏120克
746747,0.007880718717849794,0.004439072680898491,其他
746748,0.004608090905472271,0.0025177629886831278,云南白药薄荷清爽型牙膏100克
746749,0.003532311371854641,0.00023422090729783036,佳洁士健康专家防蛀修护长效清新薄荷牙膏_侧面
746750,0.004903177628584431,0.0008293269230769231,其他
746751,0.0033993737299025753,0.0010268737672583827,其他
746752,0.003515878446877535,0.0014583333333333334,其他
746753,0.005405011085028692,0.0016203703703703703,高露洁360°健康牙龈清爽薄荷牙膏200克
746754,0.004293399386935762,0.0015767415364583333,云南白药薄荷清爽型牙膏100克
746755,0.0073171645875961065,0.0006103515625,云南白药金口健益优清新激爽薄荷牙膏105克
746756,0.009861537388392858,0.005533854166666667,高露洁劲白亮白小苏打晶亮薄荷牙膏180克
746757,0.007413401124338624,0.0009331597222222223,其他
746758,0.006091278105287142,0.002009109744115511,云南白药留兰香型牙膏120克
746759,0.004845033227070786,0.0022777697680379343,云南白药金口健口清新激爽橘玫牙膏130克
746760,0.01097393617575909,0.0015986689814814815,佳洁士健康专家防蛀修护长效清新薄荷牙膏_侧面
746761,0.0036057474207220053,0.0016703644965611517,黑人双重薄荷原味清凉牙膏120克
746762,0.0037835630768523953,0.0019123253876714085,其他
746763,0.0029338684314702953,0.001395029689435687,其他
746764,0.005599953774559094,0.0035543220556196334,其他
746765,0.006433749910479376,0.0025906502306805076,其他
746766,0.005875425767733562,0.0008850762527233115,其他
746767,0.003863922176089773,0.00019824106113033448,佳洁士牙膏_侧面
746768,0.005143969352446861,0.0021526175829809048,黑人双重薄荷原味清凉牙膏225克
746769,0.007511801016702977,0.002499038831218762,其他
746770,0.003352078257338436,0.0008678500986193294,牙膏_背面
746771,0.006403456793891061,0.004016452365451389,黑人双重薄荷原味清凉牙膏175克
746772,0.004821193674223019,0.002738104926215278,高露洁劲白竹炭薄荷牙膏180克
746773,0.003444423776455025,0.00045138888888888887,佳洁士牙膏_侧面
746774,0.004581429448271158,0.0014358589647411853,云南白药薄荷清爽型牙膏100克
746775,0.004109230068913708,0.0013699924414210128,其他
746776,0.0024419900535971963,0.0012203955656336608,云南白药金口健益优清新冰柠薄荷牙膏105克
746777,0.00433974801626183,0.003184401332549481,佳洁士全优7效抗牙菌斑牙膏120克
746778,0.0028827485838067842,0.0014697236919459142,黑人宝贝兔苹果味儿童牙膏40克
746779,0.004664019465609999,0.0016410000857338821,其他
746780,0.006014291975830435,0.0014644970414201184,云南白药金口健亮齿白酷爽冬青牙膏105克
746781,0.0047458827897529825,0.002666111932938856,黑人茶倍健百里香龙井牙膏140克
746782,0.0036814196832579177,0.00063732741617357,佳洁士牙膏_侧面
746783,0.0024049809529017208,0.00033757716049382714,佳洁士强根固齿清爽薄荷牙膏_侧面
746784,0.002235724925191337,0.0005425347222222222,云南白药薄荷清爽型牙膏100克
746785,0.0022730608922919755,0.0007086167800453515,其他
746786,0.004886895638925057,0.0024091932508680555,云南白药薄荷清爽型牙膏150克
746787,0.0044736599692221015,0.0020747041420118343,其他
746788,0.005005711060774162,0.0030763067061143983,其他
746789,0.009273580884565242,0.0026627218934911242,其他
746790,0.005569347969013521,0.0004807692307692308,佳洁士牙膏_侧面
746791,0.003792168868791465,0.0019323224852071006,佳洁士3D炫白双效牙膏120克
746792,0.002016151223692278,0.0002802432610124918,佳洁士盐白清凉薄荷牙膏_侧面
746793,0.0023168768133367754,0.0004786738642939815,黑人宝贝兔橙味儿童牙膏40克
746794,0.005711624849201268,0.0021340075442247658,其他
746795,0.0066356476416008685,0.0019050251474158862,其他
746796,0.0056837950260713015,0.0021970115764828302,舒客防蛀固齿清新薄荷牙膏140克
746797,0.0065534642133763255,0.0028483072916666665,高露洁360°卓效护龈美白配方牙膏140克
746798,0.01256551860291281,0.0025273075810185184,其他
746799,0.013800856171461642,0.0033060709635416665,其他
