1534,东鹏特饮 Other,东鹏特饮,,
900,7喜苏打水Fresh Up（不含果汁）可装330ML-CS,七喜,,
319,七喜汽水柠檬味(不含果汁)塑料瓶330ML-CS,七喜,,
903,(七喜汽水柠檬味(不含果汁)罐330ML x 6),七喜,,
170,七喜汽水柠檬味(不含果汁)塑料瓶550ML,七喜,,
167,七喜汽水柠檬味(不含果汁)塑料瓶600ML,七喜,,
362,七喜 Others,七喜,,
1334,雪碧塑料瓶 300毫升(24支装)整箱,雪碧,,
1782,雪碧纤维+摩登罐 330ml,雪碧,,
592,雪碧塑料瓶 1.5公升,雪碧,,
522,雪碧塑料瓶 1.0公升,雪碧,,
14,雪碧胶瓶 1.25公升,雪碧,,
22,雪碧轻量玻璃瓶 200毫升,雪碧,,
49,雪碧塑料2升,雪碧,,
52,雪碧塑料2.3升,雪碧,,
979,雪碧塑料包装2.5L,雪碧,,
6,雪碧塑料瓶 300毫升,雪碧,,
8,雪碧冰薄荷塑料300,雪碧,,
3,雪碧拉罐330,雪碧,,
24,雪碧冰薄荷拉罐330,雪碧,,
546,雪碧摩登罐 330毫升,雪碧,,
594,雪碧零卡摩登罐 330毫升,雪碧,,
520,雪碧激柠青柠味易拉罐330毫升,雪碧,,
696,雪碧纤维+ 塑料瓶500毫升,雪碧,,
578,雪碧零卡塑料500,雪碧,,
484,雪碧冰薄荷塑料瓶 500毫升,雪碧,,
125,雪碧塑料瓶 500毫升,雪碧,,
510,雪碧激柠青柠味塑料瓶 500毫升,雪碧,,
11,雪碧塑料瓶 600ml,雪碧,,
41,雪碧冰薄荷塑料600,雪碧,,
596,雪碧塑料瓶680毫升,雪碧,,
17,雪碧塑料730ml,雪碧,,
415,雪碧 Others,雪碧,,
1288,娃哈哈C柠檬碳酸汁530毫升,娃哈哈汽水,,
1327,娃哈哈C蜜桃碳酸饮料塑料瓶530毫升,娃哈哈汽水,,
1328,娃哈哈C西柚碳酸饮料塑料瓶530毫升,娃哈哈汽水,,
1730,娃哈哈苏打水薄荷柠檬瓶350毫升,娃哈哈汽水,,
339,娃哈哈非常可乐塑料瓶500ML,娃哈哈汽水,,
949,娃哈哈水非蒸汽蘇打350毫升,娃哈哈汽水,,
340,娃哈哈非常柠檬塑料瓶500ML,娃哈哈汽水,,
341,娃哈哈非常甜橙塑料瓶500ML,娃哈哈汽水,,
343,娃哈哈C驱动柠檬汁碳酸饮料530ML,娃哈哈汽水,,
246,娃哈哈无汽苏打水350ML,娃哈哈汽水,,
424,娃哈哈汽水 Others,娃哈哈汽水,,
1732,屈臣氏沙示汽水瓶1.25升,屈臣氏,,
1842,屈臣氏沙示汽水瓶380毫升,屈臣氏,,
1733,屈臣氏沙示汽水罐330毫升,屈臣氏,,
1841,屈臣氏沙示汽水罐装345毫升,屈臣氏,,
1803,屈臣氏蜜桃苏打水瓶装500毫升,屈臣氏,,
1802,屈臣氏青柠苏打瓶500毫升,屈臣氏,,
738,屈臣氏（Watsons）柠檬草味苏打汽水330ml,屈臣氏,,
740,屈臣氏干姜苏打水330ml,屈臣氏,,
174,屈臣氏苏打水(不含果汁)罐装330ML,屈臣氏,,
723,屈臣氏 Watsons 汤力汽水330ml,屈臣氏,,
724,屈臣氏香草苏打汽水 豆瓣 330ml,屈臣氏,,
380,屈臣氏 Others,屈臣氏,,
26,醒目苹果(低糖)拉罐330,醒目,,
36,醒目苹果(低糖配方)塑料瓶 500毫升,醒目,,
37,醒目西瓜(低糖)塑料500,醒目,,
39,醒目荔枝塑料瓶 500毫升,醒目,,
138,醒目菠萝塑料500,醒目,,
409,醒目 Others,醒目,,
313,莹纯盐汽水(不含果汁)塑料瓶600ML,莹纯,,
430,莹纯 Others,莹纯,,
1690,伊藤园 Others,伊藤园,,
2588,加多宝凉茶瓶装500毫升,加多宝,,
2587,加多宝凉茶罐装310毫升,加多宝,,
2582,加多宝茶 Other,加多宝,,
1562,和其正 other,和其正,,
1770,和其正常规凉茶饮料罐310毫升,和其正,,
1771,和其正普通凉茶饮料塑料瓶1.5升,和其正,,
2612,和其正清凉茶饮料塑料瓶550毫升,和其正,,
1772,和其正清凉茶饮料塑料瓶600毫升,和其正,,
2613,和其正清凉茶饮料罐装480毫升,和其正,,
2373,唷茶 Other,唷茶,,
2372,唷茶柠檬480ML,唷茶,,
2371,唷茶金桔480ML,唷茶,,
1846,天喔茶庄炭烧鸳鸯奶茶瓶500毫升,天喔茶庄茶,,
1574,天喔茶庄茶 Others,天喔茶庄茶,,
2287,天喔茶庄蜂蜜柚子茶利乐包装250毫升,天喔茶庄茶,,
1513,天喔茶庄蜂蜜柚子茶瓶500毫升,天喔茶庄茶,,
2633,天喔茶庄蜂蜜红枣茶瓶装500毫升,天喔茶庄茶,,
1848,天喔茶庄蜂蜜雪梨茶瓶500毫升,天喔茶庄茶,,
2635,天喔茶庄金桔柠檬茶瓶装500毫升,天喔茶庄茶,,
2349,Ksf绿茶蜂蜜和茉莉花低糖宠物550毫升,康师傅茶,,
1764,康师傅冰红茶柠檬瓶490毫升,康师傅茶,,
1760,康师傅冰红茶青苹果味瓶500毫升,康师傅茶,,
1767,康师傅柚子绿茶瓶500毫升,康师傅茶,,
1759,康师傅柚子绿茶瓶550毫升,康师傅茶,,
1761,康师傅绿茶蜂蜜茉莉花瓶500毫升,康师傅茶,,
896,康師傅薄荷冰檸檬茶（塑料瓶）1L,康师傅茶,,
919,康師傅（塑料瓶）1000ML,康师傅茶,,
256,康师傅绿茶蜂蜜茉莉味(塑料瓶)1000ML-CS,康师傅茶,,
257,康师傅茉莉蜜茶蜂蜜味含糖(塑料瓶)1000ML-CS,康师傅茶,,
258,康师傅茉莉清茶原味低糖(塑料瓶)1000ML-CS,康师傅茶,,
255,康师傅冰红茶柠檬味含糖(塑料瓶)1000ML-CS,康师傅茶,,
259,康师傅冰红茶柠檬味含糖(塑料瓶)2000ML-CS,康师傅茶,,
260,康师傅绿茶蜂蜜茉莉味(塑料瓶)2000ML,康师傅茶,,
261,康师傅茉莉蜜茶蜂蜜味含糖(塑料瓶)2000ML-CS,康师傅茶,,
904,康師傅薄荷冰檸檬茶（利樂包裝）250ML,康师傅茶,,
902,康師傅冰茶（利樂包裝）250ML,康师傅茶,,
891,康師傅檸檬茶（利樂包裝）250ML,康师傅茶,,
893,康師傅冰冰茶罐頭（罐裝）310ML,康师傅茶,,
901,康師傅黑冰茶（塑料瓶）330ML,康师傅茶,,
917,康師傅梅花茶（塑料瓶）500ML,康师傅茶,,
920,康師傅果茶冰金橘綠茶（塑料瓶）500ML,康师傅茶,,
898,康師傅茉莉蜂蜜綠茶（塑料瓶）550ML,康师傅茶,,
899,康師傅茉莉花果茶（塑料瓶）550ML,康师傅茶,,
892,康師傅薄荷冰檸檬茶（塑料瓶）550ML,康师傅茶,,
894,康師傅綠茶健康（塑料瓶）550ML,康师傅茶,,
254,康师傅冰红茶柠檬味含糖(塑料瓶)550ML-CS,康师傅茶,,
262,康师傅冰糖菊花味绿茶含糖(塑料瓶)550ML-CS,康师傅茶,,
654,康师傅绿茶550毫升,康师傅茶,,
655,康师傅茉莉蜜茶500毫升,康师傅茶,,
656,康师傅茉莉清茶600毫升,康师傅茶,,
657,康师傅乌龙茗茶600毫升,康师傅茶,,
658,康师傅乌龙茗茶500毫升,康师傅茶,,
381,康师傅茶 Others,康师傅茶,,
1538,王老吉 Other,王老吉,,
1559,立顿 other,立顿,,
1370,统一 小茗同学 冷泡茶 超桔乌龙 480ml,统一小茗同学,,
1751,统一小茗同学冷泡茉莉萃茶瓶480毫升,统一小茗同学,,
736,统一 小茗同学冷泡茶冰橘绿茶480ml,统一小茗同学,,
734,统一 小茗同学 冷泡茶 溜溜哒茶480ml,统一小茗同学,,
735,统一 小茗同学 冷泡茶 青柠红茶 480ml,统一小茗同学,,
742,统一小茗同学 Others,统一小茗同学,,
1692,维他 Others,维他,,
1560,茶茶 Other,茶茶,,
1544,达利园 Other,达利园,,
1786,阳光 Other,阳光,,
1785,阳光经典柠檬茶味饮料 250ml,阳光,,
1784,阳光经典柠檬茶味饮料 500ml,阳光,,
1810,阳光菊花茶味饮料 250ml,阳光,,
1783,阳光菊花茶味饮料 500ml,阳光,,
2388,雪菲力柠檬茶250毫升,雪菲力茶,,
2389,雪菲力茶 Other,雪菲力茶,,
2358,香飘飘其他,香飘飘,,
1852,麦可其他,麦可,,
441,茶 Others,General,,
279,统一阿萨姆奶茶原味含糖(塑料瓶)1500ML-CS,统一阿萨姆奶茶,,
651,阿萨姆奶茶 阿薩姆統一英國牛奶茶450ml,统一阿萨姆奶茶,,
652,阿萨姆奶茶 台灣統一牛奶綠450ml,统一阿萨姆奶茶,,
653,阿萨姆奶茶 统一 阿萨姆 岩盐芝士 450ml,统一阿萨姆奶茶,,
278,统一阿萨姆奶茶原味含糖(塑料瓶)500ML-CS,统一阿萨姆奶茶,,
411,统一阿萨姆奶茶Others,统一阿萨姆奶茶,,
264,打奶茶抹茶奶茶含糖(塑料瓶)320GM-CS,农夫山泉打奶茶,,
263,打奶茶红茶奶茶含糖(塑料瓶)320GM-CS,农夫山泉打奶茶,,
384,农夫山泉打奶茶 Others,农夫山泉打奶茶,,
2367,淳茶舍（普洱消茶)原味茶480毫升,淳茶舍,,
699,淳茶舍绿茶塑料 480毫升,淳茶舍,,
700,淳茶舍红茶塑料瓶 480毫升,淳茶舍,,
701,淳茶舍铁观音乌龙茶塑料 480毫升,淳茶舍,,
702,淳茶舍 Others,淳茶舍,,
1694,农夫山泉茶 Others,农夫山泉茶,,
2282,农夫山泉茶π柚子绿茶瓶装500毫升,农夫山泉茶,,
2281,农夫山泉茶π柠檬红茶瓶装500毫升,农夫山泉茶,,
2279,农夫山泉茶π玫瑰荔枝红茶瓶装500毫升,农夫山泉茶,,
2283,农夫山泉茶π蜜桃乌龙茶瓶装500毫升,农夫山泉茶,,
2280,农夫山泉茶π西柚茉莉花茶瓶装500毫升,农夫山泉茶,,
2284,康师傅炼乳奶茶瓶装500毫升,康师傅奶茶,,
1768,康师傅芝士奶茶瓶500毫升,康师傅奶茶,,
252,康师傅经典奶茶炼乳味含糖(塑料瓶)500ML-CS,康师傅奶茶,,
253,康师傅奶茶香浓味含糖(塑料瓶)500ML-CS,康师傅奶茶,,
382,康师傅奶茶 Others,康师傅奶茶,,
395,统一煎茶奶绿Others,统一煎茶奶绿,,
2296,统一冰红茶柠檬味调味茶饮料瓶装2升,统一茶,,
2336,统一绿茶茉莉味低糖瓶装2升,统一茶,,
906,統一綠茶低糖（塑料瓶）1,统一茶,,
274,统一冰红茶柠檬味(塑料瓶)1000ML,统一茶,,
269,统一冰红茶柠檬味(利乐包装)250ML,统一茶,,
942,统一檸檬冰茶310毫升,统一茶,,
270,统一冰红茶柠檬味含糖(塑料瓶)500ML,统一茶,,
271,统一绿茶茉莉花味低糖(塑料瓶)500ML,统一茶,,
272,统一茉香蜜茶(塑料瓶)500ML,统一茶,,
273,统一茉香清茶原味低糖(塑料瓶)500ML-CS,统一茶,,
399,统一茶 Others,统一茶,,
1289,统一奶茶大麦味250毫升,统一奶茶,,
1066,统一奶茶大麦快乐星期三利250毫升,统一奶茶,,
1063,统一奶茶大麦快乐星期四利250毫升,统一奶茶,,
1067,统一奶茶小麦利250毫升,统一奶茶,,
1488,统一奶茶巧克力口味利乐包 250毫升,统一奶茶,,
1287,统一奶茶巧克力味250毫升,统一奶茶,,
1495,统一奶茶巧克力快乐周日利乐包 250毫升,统一奶茶,,
1065,统一奶茶巧克力快乐星期四利250毫升,统一奶茶,,
1489,统一奶茶草莓味利乐包 250毫升,统一奶茶,,
1061,统一牛奶茶大麦可以310毫升,统一奶茶,,
1487,统一牛奶茶大麦味道利乐包 250毫升,统一奶茶,,
1062,统一牛奶茶大麦四利250毫升,统一奶茶,,
1064,统一牛奶茶大麦快乐星期天利250毫升,统一奶茶,,
1060,统一牛奶茶大麦星期五快乐四利250毫升,统一奶茶,,
276,统一奶茶巧克力味含糖(利乐包装)250ML,统一奶茶,,
958,统一奶茶巧克力250ml,统一奶茶,,
401,统一奶茶 Others,统一奶茶,,
402,统一植觉 Others,统一植觉,,
1843,娃哈哈冰红茶瓶1升,娃哈哈茶,,
1501,娃哈哈冰红茶瓶500毫升,娃哈哈茶,,
1515,娃哈哈果茶阿润百香红茶瓶500毫升,娃哈哈茶,,
1517,娃哈哈果茶阿润蜜桃乌龙瓶500毫升,娃哈哈茶,,
1844,娃哈哈水果绿茶蜂蜜低糖茶瓶500毫升,娃哈哈茶,,
1506,娃哈哈茉莉低糖绿茶瓶500毫升,娃哈哈茶,,
2657,娃哈哈蜂蜜水果绿茶瓶装1千克,娃哈哈茶,,
359,娃哈哈蓝莓冰红茶果汁茶饮料500ML,娃哈哈茶,,
282,娃哈哈蜂蜜冰红茶柠檬味含糖(塑料瓶)500ML,娃哈哈茶,,
283,娃哈哈龙井绿茶调味茶饮料低糖(塑料瓶)500ML,娃哈哈茶,,
284,娃哈哈茉莉绿茶茉莉蜂蜜味低糖(塑料瓶)500ML,娃哈哈茶,,
385,娃哈哈茶 Others,娃哈哈茶,,
1080,娃哈哈呦呦奶茶茉莉味500 毫升,娃哈哈呦呦奶茶,,
1729,娃哈哈呦呦蜂蜜奶茶原瓶500毫升,娃哈哈呦呦奶茶,,
960,娃哈哈呦呦奶茶500毫升,娃哈哈呦呦奶茶,,
961,娃哈哈呦呦蜂蜜牛奶茶飲料芳香味500毫升,娃哈哈呦呦奶茶,,
962,娃哈哈呦呦原味奶茶500毫升,娃哈哈呦呦奶茶,,
285,娃哈哈呦呦奶茶原味500ML,娃哈哈呦呦奶茶,,
374,娃哈哈呦呦奶茶 Others,娃哈哈呦呦奶茶,,
265,农夫山泉东方树叶红茶原味无糖(塑料瓶)500ml,农夫山泉东方树叶,,
266,农夫山泉东方树叶绿茶原味无糖(塑料瓶)500ml,农夫山泉东方树叶,,
267,农夫山泉东方树叶茉莉花茶原味无糖(塑料瓶)500ml,农夫山泉东方树叶,,
268,农夫山泉东方树叶乌龙茶原味无糖(塑料瓶)500ml,农夫山泉东方树叶,,
367,农夫山泉东方树叶 Other,农夫山泉东方树叶,,
2291,Allqua 水其他,Allqua Water,,
1531,依云 Other,依云,,
2278,农夫山泉水柚子瓶530毫升,农夫山泉水,,
2276,农夫山泉水柠檬瓶530毫升,农夫山泉水,,
2277,农夫山泉水葡萄瓶530毫升,农夫山泉水,,
1708,农夫山泉高端天然矿泉水瓶535毫升,农夫山泉水,,
242,农夫山泉饮用天然水(塑料瓶)1500ML,农夫山泉水,,
239,农夫山泉天然水(塑料瓶)380ML,农夫山泉水,,
914,农夫山泉礦泉水（塑料瓶）400ML,农夫山泉水,,
243,农夫山泉天然水/纯净水4000ML,农夫山泉水,,
911,农夫山泉天然水（塑料桶）5000ML,农夫山泉水,,
240,农夫山泉饮用天然水塑料瓶550ML-CS,农夫山泉水,,
241,农夫山泉饮用天然水(塑料瓶)750ML,农夫山泉水,,
368,农夫山泉水 Others,农夫山泉水,,
1691,圣培露 Others,圣培露,,
1521,屈臣氏水 Other,屈臣氏水,,
1526,康师傅优悦 Others,康师傅优悦,,
2618,康师傅优悦包装饮用水瓶装1500毫升,康师傅优悦,,
2623,康师傅优悦包装饮用水瓶装350毫升,康师傅优悦,,
2619,康师傅优悦包装饮用水瓶装550毫升,康师傅优悦,,
2620,康师傅优悦饮用纯净水瓶装380毫升,康师傅优悦,,
2621,康师傅优悦饮用纯净水瓶装560毫升,康师傅优悦,,
1522,怡宝 Other,怡宝,,
1769,怡宝纯净水瓶4.5升,怡宝,,
2599,怡宝纯净水瓶装1.555升,怡宝,,
2600,怡宝纯净水瓶装350毫升,怡宝,,
2601,怡宝纯净水瓶装555毫升,怡宝,,
981,怡泉青柠味有气水410ml,怡泉水,,
982,怡泉水 Others,怡泉水,,
1555,恒大冰泉 Other,恒大冰泉,,
1554,斐泉 Other,斐泉,,
1561,昆仑山 other,昆仑山,,
1545,王屋岩泉 Other,王屋岩泉,,
2606,景田饮用纯净水瓶装1.5升,百岁山,,
2607,景田饮用纯净水瓶装360毫升,百岁山,,
2611,景田饮用纯净水瓶装4.6升,百岁山,,
2608,景田饮用纯净水瓶装560毫升,百岁山,,
1530,百岁山 Other,百岁山,,
1700,百岁山天然矿泉水瓶570ml,百岁山,,
2609,百岁山饮用天然矿泉水瓶装348毫升,百岁山,,
1695,纯水乐 Others,纯水乐,,
1721,纯水乐饮用天然水瓶1.5升,纯水乐,,
2583,纯水乐饮用纯净水350毫升,纯水乐,,
2596,纯水乐饮用纯净水550毫升,纯水乐,,
237,百事冰纯水600ML,纯水乐,,
1281,统一橙色天然水瓶570毫升,统一水,,
1068,统一浅绿色天然水瓶570毫升,统一水,,
1072,统一深绿色天然水瓶570毫升,统一水,,
2592,统一爱夸饮用天然矿泉水瓶装1500毫升(蓝色),统一水,,
2636,统一爱夸饮用天然矿泉水瓶装360毫升(紫红色),统一水,,
2637,统一爱夸饮用天然矿泉水瓶装360毫升(紫色),统一水,,
2638,统一爱夸饮用天然矿泉水瓶装360毫升(蓝色),统一水,,
2677,统一爱夸饮用天然矿泉水瓶装570毫升(IT联名款),统一水,,
1069,统一紫色天然水瓶570毫升,统一水,,
1280,统一红色天然水瓶570毫升,统一水,,
1070,统一黄色天然水瓶570毫升,统一水,,
244,统一优质矿物质水(塑料瓶)570ML,统一水,,
787,统一水 Others,统一水,,
1688,达能水 Others,达能水,,
1524,阿尔卑斯 Others,阿尔卑斯,,
439,Water Others,General,,
1302,冰露矿泉水550ml,冰露,,
1712,冰露矿泉水瓶3.8升,冰露,,
622,冰露纯悦包装饮用水塑料瓶1.5升,冰露,,
141,冰露矿物质水轻量1.5,冰露,,
58,冰露纯净水塑料1.5升,冰露,,
147,新冰露主流矿物质水纯悦塑料350,冰露,,
798,冰露纯悦包装饮用水塑料瓶350毫升,冰露,,
54,新冰露主流矿物质水塑料350,冰露,,
65,冰露机能水500,冰露,,
129,新冰露主流矿物质水纯悦塑料550,冰露,,
55,冰露矿物质水塑料550,冰露,,
57,冰露纯净水轻量瓶550,冰露,,
643,冰露纯悦包装饮用水塑料800毫升,冰露,,
372,冰露 Others,冰露,,
2267,康师傅包装饮用水瓶380毫升,康师傅水,,
238,康师傅矿物质水塑料瓶1500ML,康师傅水,,
660,KSF主烹飪瓶水350ml,康师傅水,,
659,KSF孔悅悅純水550ml,康师傅水,,
433,康师傅水 Others,康师傅水,,
1050,雀巢优活瓶装饮用水1.5升,雀巢,,
1051,雀巢优活瓶装饮用水330毫升,雀巢,,
1049,雀巢优活瓶装饮用水550毫升,雀巢,,
310,雀巢优活饮用水(塑料瓶)5000ML-CS,雀巢,,
413,雀巢 Others,雀巢,,
802,纯悦神纤水青柠黄瓜味风味饮料塑料480毫升,纯悦,,
803,纯悦神纤水塑料480ML,纯悦,,
804,纯悦 Other,纯悦,,
1073,娃哈哈呦饮用天然矿泉水596毫升,娃哈哈水,,
1273,娃哈哈纯净水550ml,娃哈哈水,,
249,娃哈哈饮用纯净水塑料瓶1500ML,娃哈哈水,,
245,娃哈哈纯净水(塑料瓶)350ML,娃哈哈水,,
948,娃哈哈飲用純淨水4.5升,娃哈哈水,,
250,娃哈哈富氧弱碱性饮用水450ML,娃哈哈水,,
247,娃哈哈纯净水塑料瓶596ML,娃哈哈水,,
248,娃哈哈活性含氧水(塑料瓶)600ML,娃哈哈水,,
444,娃哈哈水 Others,娃哈哈水,,
712,统一海之言果味饮料 海盐 黑加仑 500ml,统一海之言,,
225,统一海之言柠檬果味饮料果汁含量>=5%塑料瓶500ML-CS,统一海之言,,
598,海之言卡曼橘味果汁饮料瓶装500ML,统一海之言,,
393,统一海之言 Others,统一海之言,,
331,三得利柠檬味沁柠水饮料塑料瓶550ML-CS,三得利风味水,,
733,三得利 沁桃水550ml,三得利风味水,,
420,三得利风味水 Others,三得利风味水,,
